month,day,year,hour,THigh,TLow,RelHum,SoilTemp,WindSpeed,SolarRad,Precip,ET
6,12,1999,2400,25.223,14.523,81.817,20.558,3.011,15.429,3.445,3.997
6,13,1999,2400,26.824,14.973,67.221,21.021,3.243,16.243,0,5.441
6,14,1999,2400,25.713,11.082,60.558,20.461,2.113,21.981,0,5.795
6,15,1999,2400,16.803,10.282,83.033,17.09,3.488,1.197,12.947,1.237
6,16,1999,2400,19.183,10.042,82.263,16.609,2.371,12.75,0,2.797
6,17,1999,2400,21.983,6.954,65.607,17.648,2.088,20.723,0,4.879
6,18,1999,2400,23.513,11.672,65.192,18.134,4.717,15.335,0,5.959
6,19,1999,2400,20.393,15.453,84.651,18.206,4.067,4.393,0,1.884
6,20,1999,2400,27.194,17.383,78.279,19.855,3.611,11.348,0,3.976
6,21,1999,2400,31.544,18.363,75.303,21.484,4.371,15.241,0,5.911
6,22,1999,2400,25.153,17.553,88.569,21.138,5.282,3.9,18.481,2.012
6,23,1999,2400,29.544,18.053,78.828,22.735,R,1.84,22.34,W
6,24,1999,2400,30.704,16.193,77.539,23.349,1.696,21.995,0,
6,25,1999,2400,30.974,17.403,71.371,24.568,3.714,23.086,0,
6,26,1999,2400,31.914,19.083,76.472,26.073,2.71,23.35,0,
6,27,1999,2400,25.513,18.343,89.172,23.967,2.98,13.143,58,
6,28,1999,2400,23.993,14.003,82.208,21.439,3.759,17.371,0,
6,29,1999,2400,20.113,11.142,90.012,18.513,1.869,8.165,2,
6,30,1999,2400,22.053,12.602,96.896,18.696,1.881,7.999,34,
7,1,1999,2400,27.084,16.023,78.144,21.677,1.797,26.961,0,
7,2,1999,2400,30.684,16.353,88.443,22.579,4.39,12.029,0,
7,3,1999,2400,33.544,25.503,70.55,26.443,6.066,23.627,0,
7,4,1999,2400,33.604,24.943,68.434,27.801,6.805,27.247,0
7,5,1999,2400,34.694,23.323,73.582,28.583,4.83,25.44,2
7,6,1999,2400,27.974,16.923,61.717,26.574,2.569,28.514,0
7,7,1999,2400,29.914,17.623,72.955,27.397,2.456,27.127,0
7,8,1999,2400,34.534,21.093,69.103,28.584,4.759,26.29,0
7,9,1999,2400,28.174,16.623,77.545,25.911,2.655,24.407,34
7,10,1999,2400,23.063,13.843,77.597,23.232,3.007,23.124,0
7,11,1999,2400,25.993,12.152,71.123,23.722,1.105,26.405,0
7,12,1999,2400,26.904,11.982,69.791,24.689,2.578,27.229,0
7,13,1999,2400,30.834,16.993,68.545,25.728,4.192,26.622,0
7,14,1999,2400,31.804,21.123,72.672,26.89,4.461,25.342,0
7,15,1999,2400,32.404,23.593,68.351,27.7,4.986,23.976,0
7,16,1999,2400,27.664,20.543,82.653,26.01,2.608,15.761,5
7,17,1999,2400,25.803,18.733,92.696,23.975,2.479,9.149,4
7,18,1999,2400,30.924,21.923,84.836,25.017,2.795,14.12,0
7,19,1999,2400,33.184,22.423,81.359,27.397,2.221,24.212,0
7,20,1999,2400,34.094,22.033,78.21,28.387,2.921,24.732,0
7,21,1999,2400,34.674,24.783,73.257,29.94,2.918,25.668,0
7,22,1999,2400,33.914,24.063,74.973,30.496,2.689,26.152,0
7,23,1999,2400,33.104,22.333,83.704,28.352,1.758,15.756,0
7,24,1999,2400,34.984,20.893,82.301,29.606,1.524,25.949,0
7,25,1999,2400,34.364,22.363,76.609,29.682,2.518,20.235,0
7,26,1999,2400,29.214,22.733,86.617,27.63,1.757,11.502,0
7,27,1999,2400,34.184,21.173,84.417,29.03,1.866,22.855,0
7,28,1999,2400,35.754,21.313,81.495,30.324,1.432,25.116,0
7,29,1999,2400,36.904,23.443,73.695,30.811,2.109,25.525,0
7,30,1999,2400,36.054,23.793,63.555,30.57,2.721,22.578,0
7,31,1999,2400,29.474,18.993,78.013,28.874,3.298,20.922,0
8,1,1999,2400,24.313,15.863,79.362,25.233,2.451,10.814,0
8,2,1999,2400,20.363,15.193,90.33,22.759,1.406,5.977,3
8,3,1999,2400,25.563,14.233,89.202,22.767,1.166,13.952,0
8,4,1999,2400,27.154,14.073,80.791,23.897,1.827,22.29,0
8,5,1999,2400,27.154,11.602,75.539,24.394,1.343,23.708,0,
8,6,1999,2400,21.183,18.363,95.129,22.213,2.333,3.185,32,
8,7,1999,2400,26.554,18.543,93.815,23.44,1.991,17.186,3,
8,8,1999,2400,27.094,17.323,88.418,23.922,1.651,22.009,1,
8,9,1999,2400,31.104,16.923,85.328,24.836,2.874,24.138,1,
8,10,1999,2400,32.734,17.173,74.446,26.11,0.95,24.543,0,
8,11,1999,2400,26.534,17.643,89.179,23.431,3.357,11.541,5,
8,12,1999,2400,30.384,17.533,77.837,24.874,2.952,22.4,1,
8,13,1999,2400,22.593,12.332,83.818,21.098,3.508,12.536,1,
8,14,1999,2400,25.233,10.812,83.807,21.737,2.202,24.557,0,4.979
8,15,1999,2400,30.594,16.563,75.566,22.999,3.744,19.046,2.894,6.029
8,16,1999,2400,30.224,20.253,85.93,24.997,1.635,19.213,0,4.324
8,17,1999,2400,30.474,13.883,77.057,24.757,2.265,23.518,13.733,5.854
8,18,1999,2400,27.844,16.473,82.547,24.598,2.488,23.79,0,5.32
8,19,1999,2400,25.613,13.432,84.245,22.68,2.03,23.406,0,4.721
8,20,1999,2400,27.244,13.032,85.776,22.758,2.091,22.047,0,4.645
8,21,1999,2400,28.544,15.843,82.425,24.122,2.478,22.07,0,5.107
8,22,1999,2400,27.754,17.813,84.664,24.152,1.951,14.97,0,3.485
8,23,1999,2400,26.304,15.853,74.065,23.745,2.614,22.192,0,5.37
8,24,1999,2400,26.734,13.783,81.91,23.79,2.094,20.397,0,
8,25,1999,2400,27.234,12.932,85.071,24.773,1.448,21.561,0,
8,26,1999,2400,30.084,18.053,82.872,26.247,1.981,20.001,0,
8,27,1999,2400,32.754,14.423,80.212,27.002,1.087,22.138,0,
8,28,1999,2400,31.354,15.723,80.002,27.456,1.14,20.717,0,
8,29,1999,2400,29.084,17.813,90.753,25.882,1.281,9.373,0,
8,30,1999,2400,29.914,20.763,83.771,25.702,3.986,16.972,0,
8,31,1999,2400,29.104,17.223,78.444,24.727,3.643,16.099,3,
9,1,1999,2400,31.364,20.333,76.424,24.615,3.189,13.235,1,
9,2,1999,2400,31.464,16.403,75.067,25.898,2.356,19.878,0,
9,3,1999,2400,30.994,19.513,70.768,26.676,2.967,20.12,0,
9,4,1999,2400,23.803,16.883,91.455,22.944,2.863,3.097,84,
9,5,1999,2400,23.503,12.092,82.506,21.341,1.793,20.903,0,
9,6,1999,2400,26.644,11.242,82.106,21.261,2.627,20.439,0
9,7,1999,2400,31.884,17.043,75.305,23.945,3.29,18.726,0
9,8,1999,2400,25.023,9.642,65.393,22.807,2.428,21.169,0
9,9,1999,2400,22.873,7.892,72.015,21.264,1.79,20.702,0
9,10,1999,2400,25.833,6.388,74.301,21.393,1.533,19.474,0
9,11,1999,2400,23.823,11.952,90.973,21.392,2.405,12.232,0
9,12,1999,2400,21.523,9.722,67.849,20.837,3.083,16.675,0
9,13,1999,2400,20.013,6.848,62.383,19.133,2.596,20.075,0
9,14,1999,2400,20.193,6.062,64.555,19.514,2.172,19.932,0
9,15,1999,2400,21.553,2.545,67.798,18.83,1.21,19.543,0
9,16,1999,2400,23.363,3.999,67.275,19.164,1.581,19.149,0
9,17,1999,2400,23.883,6.89,70.277,19.634,1.685,17.066,0
9,18,1999,2400,27.884,6.342,74.045,20.166,2.392,18.096,0
9,19,1999,2400,20.883,11.712,89.748,18.388,2.541,5.787,3
9,20,1999,2400,15.903,2.942,73.464,15.471,1.884,15.959,5
9,21,1999,2400,20.213,0.194,69.574,14.701,1.184,19.134,0
9,22,1999,2400,26.884,3.06,64.587,16.771,2.165,18.504,0
9,23,1999,2400,30.014,11.032,60.984,19.197,1.649,18.384,0
9,24,1999,2400,29.304,8.852,67.968,19.717,1.897,17.6,0
9,25,1999,2400,29.444,14.623,62.527,20.546,4.312,16.988,0
9,26,1999,2400,21.493,12.952,63.574,19.354,2.846,8.819,0
9,27,1999,2400,19.863,7.922,61.073,18.272,2.229,16.3,1
9,28,1999,2400,19.523,7.802,61.001,16.622,2.805,11.435,0
9,29,1999,2400,18.663,1.75,55.536,15.588,2.045,17.561,0
9,30,1999,2400,23.653,5.242,50.912,15.74,2.384,15.482,0
10,1,1999,2400,23.023,0.301,60.697,14.896,3.966,13.087,0
10,2,1999,2400,12.632,1.703,60.058,13.881,3.42,15.321,0
10,3,1999,2400,12.002,-1.147,64.367,12.503,2.323,8.326,0
10,4,1999,2400,18.323,-2.936,61.546,11.839,3.052,16.019,0
10,5,1999,2400,25.313,4.057,45.869,14.116,1.935,16.476,0
10,6,1999,2400,25.423,2.657,57.326,14.732,3.999,14.984,0
10,7,1999,2400,28.424,13.973,40.319,17.697,3.078,13.323,0
10,8,1999,2400,24.563,6.584,72.476,17.833,1.709,13.431,0
10,9,1999,2400,26.714,4.441,57.355,16.596,1.734,14.99,0
10,10,1999,2400,22.913,6.848,53.693,16.261,3.108,14.9,0
10,11,1999,2400,24.123,1.545,49.682,15.332,2.94,14.638,0
10,12,1999,2400,28.614,13.652,52.82,17.072,3.699,10.847,0
10,13,1999,2400,16.083,2.723,60.182,15.448,2.9,14.442,0
10,14,1999,2400,24.213,3.36,51.634,14.158,4.202,14.019,0
10,15,1999,2400,21.503,6.441,62.954,15.352,3.258,13.285,0
10,16,1999,2400,15.493,4.789,43.681,14.849,6.158,13.245,0
10,17,1999,2400,12.362,-0.61,44.133,12.66,2.808,14.123,0
10,18,1999,2400,15.153,-0.522,55.072,10.846,2.819,9.011,0
10,19,1999,2400,11.552,-3.088,61.301,10.142,2.888,10.078,0
10,20,1999,2400,20.363,-5.629,48.872,9.689,1.645,12.89,0
10,21,1999,2400,27.494,1.265,32.42,11.923,2.544,13.281,0
10,22,1999,2400,16.103,1.33,37.77,12.007,5.11,13.571,0
10,23,1999,2400,9.932,-4.211,53.81,9.469,3.05,13.637,0
10,24,1999,2400,16.693,-7.729,43.729,8.12,2.833,13.106,0
10,25,1999,2400,22.083,-0.855,44.221,9.742,2.783,12.565,0
10,26,1999,2400,25.193,-1.788,43.86,10.263,2.479,12.245,0
10,27,1999,2400,29.764,3.268,38.21,11.873,3.916,11.9,0
10,28,1999,2400,14.073,1.956,61.833,11.849,2.456,11.592,0
10,29,1999,2400,23.023,1.975,67.686,11.671,3.778,6.133,0
10,30,1999,2400,17.343,-0.222,66.71,11.544,2.784,8.86,0
10,31,1999,2400,21.043,-3.324,50.858,10.163,2.046,12.412,0
11,1,1999,2400,14.003,3.606,41.075,10.928,3.315,11.441,0
11,2,1999,2400,13.482,-3.998,19.786,8.266,3.236,12.159,0
11,3,1999,2400,15.833,-6.995,33.72,7.089,1.331,11.751,0
11,4,1999,2400,21.753,-6.483,27.815,7.516,3.393,9.703,0
11,5,1999,2400,15.823,-0.829,40.413,9.571,3.094,11.1,0
11,6,1999,2400,18.903,-2.32,65.082,8.801,1.372,10.57,0
11,7,1999,2400,24.173,-0.724,60.652,9.412,1.834,10.715,0
11,8,1999,2400,27.124,5.298,58.032,10.592,4.486,10.132,0
11,9,1999,2400,22.753,10.372,59.698,12.392,2.753,10.173,0,
11,10,1999,2400,20.513,0.629,51.6,11.3,3.053,10.434,0,
11,11,1999,2400,17.713,-1.338,72.46,9.534,2.344,8.734,0,
11,12,1999,2400,23.633,0.18,64.774,9.542,1.29,9.994,0,
11,13,1999,2400,30.074,-0.698,36.327,9.846,2.752,10.289,0,
11,14,1999,2400,15.253,-0.745,40.573,9.888,2.516,9.819,0,
11,15,1999,2400,20.803,-3.41,44.225,8.235,1.847,9.814,0,
11,16,1999,2400,18.333,-1.154,48.986,8.364,2.941,9.658,0,
11,17,1999,2400,16.843,1.104,51.997,8.519,2.672,9.266,0,
11,18,1999,2400,22.023,6.167,49.446,10.244,3.792,8.713,0,
11,19,1999,2400,6.962,-4.259,72.963,8.34,5.072,4.167,0,
11,20,1999,2400,13.682,-7.759,70.786,5.655,3.127,7.044,0,
11,21,1999,2400,14.023,-2.746,74.855,6.88,1.487,8.413,0,
11,22,1999,2400,12.382,-4.904,75.629,6.386,3.595,7.158,24.652,2.002
11,23,1999,2400,5.986,0.966,86.486,5.924,5.502,5.297,0,0.976
11,24,1999,2400,9.732,-5.245,67.053,3.84,2.135,9.644,0,1.595
11,25,1999,2400,10.142,-3.505,67.975,3.38,4.394,8.903,0,2.441
11,26,1999,2400,11.652,2.61,77.722,5.557,2.565,6.286,0,1.209
11,27,1999,2400,9.292,0.824,78.247,6.242,2.841,6.793,0,1.162
11,28,1999,2400,10.412,-2.554,76.091,6.117,1.385,8.529,0,0.967
11,29,1999,2400,9.632,-5.581,80.743,4.11,1.713,8.397,0,0.968
11,30,1999,2400,13.512,1.02,67.815,4.73,5.185,7.429,0,2.958
12,1,1999,2400,12.952,4.345,65.08,5.626,2.638,4.153,0,1.732
12,2,1999,2400,13.362,2.284,86.977,6.724,2.089,4.177,8.72,0.736
12,3,1999,2400,7.302,3.537,96.482,6.548,3.729,R,0.712,W
12,4,1999,2400,4.365,0.432,90.386,5.204,4.137,R,1.371,W
12,5,1999,2400,3.547,-6.272,78.523,2.804,3.242,R,8.539,W
12,6,1999,2400,7.862,-8.029,69.163,1.586,3.597,6.435,0,1.77
12,7,1999,2400,11.472,-5.552,75.497,1.984,3.166,7.799,0,1.716
12,8,1999,2400,10.202,-4.914,77.606,2.813,3.083,8.017,0,1.445
12,9,1999,2400,6.205,-6.715,73.086,2.483,3.583,7.83,0,1.424
12,10,1999,2400,6.061,-10.169,70.86,1.115,2.279,6.697,0,1.192
12,11,1999,2400,7.702,-7.049,79.253,1.234,1.847,6.224,0,0.886
12,12,1999,2400,11.682,-8.419,61.844,1.611,1.458,8.3,0,1.514
12,13,1999,2400,10.652,-10.049,59.681,0.881,2.246,8.268,0,1.981
12,14,1999,2400,4.252,-2.909,80.123,1.262,3.87,2.916,0,0.963
12,15,1999,2400,0.6,-7.629,77.785,1.773,3.614,7.836,0,0.934
12,16,1999,2400,-1.318,-12.83,86.48,1.555,2.544,3.356,0,0.497
12,17,1999,2400,-3.192,-8.679,89.602,1.415,3.189,R,2.867,W
12,18,1999,2400,-3.117,-6.996,96.31,1.34,3.807,R,2.259,W
12,19,1999,2400,0.105,-8.349,90.279,1.242,3.49,R,2.687,W
12,20,1999,2400,-7.959,-23.851,58.799,1.175,3.124,8.552,0,0.942
12,21,1999,2400,-5.429,-23.57,81.336,1.119,3.267,6.422,0,0.821
12,22,1999,2400,-8.699,-18,86.562,1.05,2.521,5.308,0,0.311
12,23,1999,2400,6.803,-16.55,80.525,0.989,2.733,6.042,0,1.484
12,24,1999,2400,1.918,-5.399,84.453,0.905,3.756,4.074,0,0.661
12,25,1999,2400,13.412,-8.129,69.517,0.907,2.039,8.023,0,1.747
12,26,1999,2400,4.497,-3.501,54.109,0.845,3.842,8.115,0,2.235
12,27,1999,2400,5.135,-6.145,64.016,0.876,2.164,7.353,0,1.161
12,28,1999,2400,13.722,-3.589,60.435,0.879,4.119,8.022,0,3.075
12,29,1999,2400,18.653,-4.408,54.975,1.367,1.993,8.286,0,2.6
12,30,1999,2400,12.682,-3.399,68.036,1.542,1.862,8.053,0,1.454
12,31,1999,2400,13.272,-6.996,65.622,1.135,2.62,8.235,0,2.138
1,1,2000,2400,7.902,-3.068,87.218,1.296,2.355,3.876,0,0.591
1,2,2000,2400,0.348,-1.602,92.06,1.109,3.826,2.089,0,0.256
1,3,2000,2400,-0.361,-10.539,94.807,1.168,6.156,1.699,0,0.486
1,4,2000,2400,-6.957,-14.22,76.201,-0.145,3.718,8.486,0,0.693
1,5,2000,2400,3.689,-9.239,75.661,-0.843,3.783,3.421,0,1.227
1,6,2000,2400,7.432,-8.949,70.488,-0.732,2.477,8.458,0,1.396
1,7,2000,2400,11.582,-8.879,55.926,-0.738,3.9,8.415,0,3.228
1,8,2000,2400,9.092,-4.647,66.868,-0.382,2.159,8.573,0,1.478
1,9,2000,2400,6.396,-3.455,87.316,-0.211,2.389,3.905,0,0.552
1,10,2000,2400,9.632,-5.83,40.93,-0.187,4.018,5.17,0,3.536
1,11,2000,2400,2.5,-3.88,45.132,-0.248,3.182,4.602,0,1.989
1,12,2000,2400,6.557,-7.199,50.365,-0.268,3.168,6.646,0,2.174
1,13,2000,2400,3.758,-12.44,67.801,-0.602,2.374,8.917,0,1.317
1,14,2000,2400,9.342,-7.029,47.506,-0.677,4.823,7.588,0,3.788
1,15,2000,2400,14.583,-1.39,47.957,-0.286,3.214,6.215,0,3.279
1,16,2000,2400,-1.371,-8.489,59.986,-0.234,4.795,3.65,0,1.685
1,17,2000,2400,3.331,-7.189,95.261,-0.262,1.967,3.563,0,0.276
1,18,2000,2400,8.722,-6.58,75.972,-0.285,1.463,7.845,0,1.046
1,19,2000,2400,8.272,-11.49,81.603,-0.189,6.008,4.517,0,2.081
1,20,2000,2400,0.946,-15.6,66.119,-0.342,2.091,9.549,0,1.2
1,21,2000,2400,5.376,-13.28,58.64,-0.907,2.906,8.317,0,1.954
1,22,2000,2400,8.402,-6.848,59.908,-0.259,2.218,6.503,0,1.753
1,23,2000,2400,-1.669,-13.81,57.521,-0.402,3.371,7.804,0,1.485
1,24,2000,2400,6.727,-13.85,65.698,-1.14,3.932,6.596,0,2.337
1,25,2000,2400,-0.379,-13.4,59.899,-0.827,4.576,9.977,0,1.986
1,26,2000,2400,-4.144,-18.39,67.457,-1.797,1.749,8.425,0,0.781
1,27,2000,2400,-1.979,-11.26,54.286,-1.617,2.725,4.659,0,1.258
1,28,2000,2400,-2.859,-7.319,77.544,-1.036,1.465,4.596,0,0.473
1,29,2000,2400,-5.542,-10.079,94.105,-0.683,2.132,6.555,0,0.256
1,30,2000,2400,-5.177,-13.55,89.156,-0.82,2.663,6.225,0,0.422
1,31,2000,2400,3.953,-14.84,83.444,-1.395,2.499,9.36,0,1.229
2,1,2000,2400,-2.491,-9.739,82.398,-1.059,2.348,3.486,0,0.501
2,2,2000,2400,11.132,-9.929,69.278,-1.431,3.843,9.109,0,2.811
2,3,2000,2400,8.792,-2.362,44.237,-0.251,6.874,11.069,0,4.349
2,4,2000,2400,0.031,-11.97,71.408,-0.182,5.825,8.098,0,1.759
2,5,2000,2400,6.395,-13.94,62.056,-0.897,2.458,9.265,0,1.927
2,6,2000,2400,11.362,-6.75,52.604,-0.273,2.689,11.572,0,2.885
2,7,2000,2400,6.376,-9.609,63.909,-0.194,2.35,11.836,0,1.831
2,8,2000,2400,17.723,-11.88,48.446,-0.318,3.855,11.56,0,5.449
2,9,2000,2400,15.163,-4.882,56.867,-0.136,1.53,8.795,0,2.244
2,10,2000,2400,2.892,-4.607,81.034,-0.095,4.89,R,2.895,W
2,11,2000,2400,-4.104,-12.04,54.691,-0.083,3.642,6.009,0,1.432
2,12,2000,2400,-1.975,-4.535,72.021,-0.09,2.812,R,2.782,W
2,13,2000,2400,-2.57,-8.559,90.142,-0.091,3.391,R,6.284,W
2,14,2000,2400,4.104,-15.09,82.333,-0.112,2.341,R,11.625,W
2,15,2000,2400,16.963,-5.358,62.805,0.117,5.973,12.896,0,5.03
2,16,2000,2400,3.954,-12.18,65.916,0.272,2.254,13.092,0,1.73
2,17,2000,2400,3.603,-1.928,73.959,0.327,1.754,1.962,6.182,0.756
2,18,2000,2400,-1.88,-8.389,94.244,0.377,3.97,10.056,0,0.684
2,19,2000,2400,3.315,-11.189,82.716,0.378,2.265,14.295,0,1.376
2,20,2000,2400,9.692,-13.65,72.578,0.363,2.19,14.113,0,2.253
2,21,2000,2400,17.963,0.516,74.368,0.28,2.191,13.028,0,2.648
2,22,2000,2400,19.593,1.095,89.337,2.983,2.948,5.185,6.863,1.776
2,23,2000,2400,14.073,9.462,98.427,8.446,3.127,R,3.238,W
2,24,2000,2400,13.923,7.702,99.089,8.114,2.799,R,3.695,W
2,25,2000,2400,18.103,8.282,71.888,9.271,5.186,R,8.115,W
2,26,2000,2400,8.322,1.749,71.141,4.731,3.823,R,2.451,W
2,27,2000,2400,15.863,-4.805,52.77,4.922,2.278,R,15.439,W
2,28,2000,2400,21.803,0.993,45.765,6.088,6.525,13.144,0,7.257
2,29,2000,2400,13.232,3.082,71.616,6.482,3.32,R,1.277,W
3,1,2000,2400,10.732,-0.958,70.468,5.415,3.091,R,14.287,2.632
3,2,2000,2400,7.902,-1.711,71.357,4.365,2.848,R,6.753,1.715
3,3,2000,2400,13.352,0.292,63.238,6.184,2.368,R,13.281,2.809
3,4,2000,2400,21.403,-1.592,60.338,6.973,2.058,R,16.274,4.056
3,5,2000,2400,22.163,2.643,56.524,8.445,4.125,16.54,0,
3,6,2000,2400,24.043,7.502,52.898,10.354,3.208,16.54,0,
3,7,2000,2400,23.683,12.052,80.272,12.05,4.275,8.951,0,
3,8,2000,2400,19.473,-0.941,75.594,11.006,2.477,6.406,0,
3,9,2000,2400,0.6,-4.55,72.987,4.869,6.371,12.459,0,
3,10,2000,2400,3.757,-4.313,58.813,4.317,3.618,11.969,0,
3,11,2000,2400,9.982,-7.079,43.771,4.7,2.36,18.294,0,
3,12,2000,2400,14.853,-1.831,58.283,5.876,4.115,12.836,0,
3,13,2000,2400,11.302,-2.517,65.319,6.968,2.509,14.59,0,
3,14,2000,2400,16.433,4.14,59.591,8.795,2.218,14.508,0,
3,15,2000,2400,10.672,-4.181,76.659,7.562,2.422,7.276,0,
3,16,2000,2400,6.249,-8.979,36.505,4.955,3.705,19.088,0,
3,17,2000,2400,9.512,-6.956,38.4,5.247,3.294,R,16.36,4.281
3,18,2000,2400,3.766,0.273,98.317,5.09,2.819,R,2.95,0.204
3,19,2000,2400,3.232,-0.184,93.396,4.184,2.821,R,3.883,0.454
3,20,2000,2400,5,0.834,89.754,4.344,2.504,R,3.364,0.558
3,21,2000,2400,11.422,3.848,88.963,6.406,2.1,R,7.197,1.132
3,22,2000,2400,14.393,4.386,88.16,8.249,2.127,R,5.929,1.187
3,23,2000,2400,13.452,8.402,94.334,9.212,3.573,R,2.304,0.522
3,24,2000,2400,16.373,3.814,82.462,10.42,3.181,R,11.224,2.502
3,25,2000,2400,19.783,-1.629,54.153,9.302,2.226,20.347,0,
3,26,2000,2400,20.863,4.514,49.905,9.76,4.224,15.752,0,
3,27,2000,2400,18.913,-0.789,36.016,9.776,5.122,20.589,0,
3,28,2000,2400,12.832,-5.95,49.465,8.86,3.184,21.23,0,
3,29,2000,2400,15.053,-3.689,46.787,9.85,1.561,17.096,0,
3,30,2000,2400,18.763,3.355,41.489,12.03,1.374,19.211,0,
3,31,2000,2400,14.953,2.191,46.524,10.331,2.425,11.482,1,
4,1,2000,2400,14.643,4.348,69.641,11.215,1.92,18.196,2,
4,2,2000,2400,18.843,2.592,56.505,9.784,3.044,16.445,0,
4,3,2000,2400,11.532,-0.997,42.754,9.574,1.905,21.672,0,
4,4,2000,2400,15.413,-5.304,37.41,9.37,2.957,21.614,0,
4,5,2000,2400,30.794,5.668,31.874,12.694,5.16,21.912,0,
4,6,2000,2400,17.013,1.66,33.195,12.907,2.576,21.844,0,
4,7,2000,2400,12.372,-0.8,66.074,9.61,6.105,8.345,0,
4,8,2000,2400,16.173,-4.004,44.642,8.923,3.858,22.783,0,
4,9,2000,2400,19.263,1.079,38.094,11.986,3.587,22.313,0,
4,10,2000,2400,10.972,2.173,72.35,9.106,3.743,2.054,12,
4,11,2000,2400,10.092,-0.997,74.762,8.243,2.354,16.982,0,
4,12,2000,2400,17.163,-2.817,44.493,8.711,5.174,22.172,0,
4,13,2000,2400,25.253,4.566,53.168,11.965,5.671,21.069,0,
4,14,2000,2400,28.384,6.043,60.967,14.484,6.685,19.307,0,
4,15,2000,2400,6.167,1.217,90.292,9.361,4.289,R,3.433,0.794
4,16,2000,2400,3.914,1.675,97.622,6.096,4.451,R,2.674,0.259
4,17,2000,2400,13.142,0.813,R,87.797,8.037,2.662,R,0
4,18,2000,2400,23.433,4.3,72.25,11.6,3.398,R,17.226,5.076
4,19,2000,2400,25.273,8.812,44.423,16.209,5.135,24.217,0,
4,20,2000,2400,12.422,2.444,78.042,11.399,5.537,6.861,0,
4,21,2000,2400,21.383,-0.362,48.411,12.48,2.244,25.092,0,
4,22,2000,2400,27.704,6.459,42.002,15.151,4.052,21.21,0,
4,23,2000,2400,22.523,9.212,57.256,16.503,1.717,18.736,0,
4,24,2000,2400,20.103,9.772,62.137,16.923,3.942,24.688,0,
4,25,2000,2400,18.783,5.694,77.714,14.573,2.46,12.748,1,
4,26,2000,2400,21.123,2.217,76.716,13.239,2.173,12.144,7,
4,27,2000,2400,15.443,9.482,80.302,12.364,1.854,12.507,0,
4,28,2000,2400,21.683,6.788,60.971,14.71,2.391,23.761,0,
4,29,2000,2400,23.563,5.805,45.567,15.912,3.489,25.542,0,
4,30,2000,2400,22.923,9.862,73.575,15.305,3.176,9.988,2,
5,1,2000,2400,21.513,7.022,59.03,15.381,2.375,16.485,0,
5,2,2000,2400,26.614,3.25,39.338,16.974,2.273,26.597,0,
5,3,2000,2400,26.944,9.082,65.118,18.911,2.836,21.9,0
5,4,2000,2400,29.254,8.472,58.148,20.301,3.791,25.664,0
5,5,2000,2400,29.744,12.572,58.245,21.523,4.81,25.779,0
5,6,2000,2400,27.664,13.943,77.856,20.308,3.531,13.298,0
5,7,2000,2400,28.604,13.913,83.673,20.283,3.261,11.344,0
5,8,2000,2400,22.113,12.912,93.328,17.563,3.975,5.988,19
5,9,2000,2400,21.053,10.852,59.037,18.026,1.961,23.46,0
5,10,2000,2400,25.663,10.222,62.583,16.931,4.393,15.315,0
5,11,2000,2400,33.444,15.313,59.044,21.292,6.7,24.419,0
5,12,2000,2400,22.133,8.092,43.439,19.718,5.358,20.657,0
5,13,2000,2400,17.473,4.115,42.368,16.683,4.612,28.394,0
5,14,2000,2400,20.853,4.045,47.644,15.331,2.4,9.855,0
5,15,2000,2400,24.973,9.652,52.943,17.336,5.622,22.642,0
5,16,2000,2400,28.464,10.052,64.062,19.548,3.834,21.162,0
5,17,2000,2400,26.654,18.823,75.659,20.527,5.574,9.858,0
5,18,2000,2400,19.853,10.322,89.771,16.296,6.33,4.358,9
5,19,2000,2400,19.083,8.772,66.033,16.291,2.166,23.265,0,
5,20,2000,2400,26.774,5.743,65.628,17.373,3.525,24.785,4,
5,21,2000,2400,27.454,12.212,57.379,19.136,2.715,26.123,0,
5,22,2000,2400,32.894,14.503,47.501,21.157,2.529,22.205,0,
5,23,2000,2400,31.988,R,15.558,48.19,R,22.193,R,R
5,24,2000,2400,28.281,R,13.703,R,35.579,R,21.85,3.468
5,25,2000,2400,25.546,R,8.684,R,36.903,R,20.237,2.748
5,26,2000,2400,18.903,12.872,85.256,17.513,3.333,5.214,R,1.724
5,27,2000,2400,19.433,12.552,80.702,16.498,3.752,10.175,R,2.95
5,28,2000,2400,28.604,10.392,64.196,19.127,3.073,21.159,R,6.727
5,29,2000,2400,36.674,14.363,54.775,22.347,5.092,20.208,R,11.167
5,30,2000,2400,35.124,19.493,64.3,24.115,4.96,18.273,R,8.741
5,31,2000,2400,36.344,17.953,61.489,23.89,4.939,19.896,R,9.748
6,1,2000,2400,28.734,13.692,62.969,24.468,6.082,20.636,R,8.323
6,2,2000,2400,24.573,10.252,50.923,22.546,3.557,28.115,R,8.291
6,3,2000,2400,28.664,8.632,51.271,22.935,4.837,26.793,R,10.35
6,4,2000,2400,21.933,11.262,68.582,21.738,7.309,16.172,R,5.798
6,5,2000,2400,21.863,8.362,58.209,21.317,3.638,28.882,R,7.48
6,6,2000,2400,27.244,7.692,48.566,21.804,4.587,28.678,E,10.231
6,7,2000,2400,35.064,15.523,45.361,24.176,6.733,28.179,E,13.013
6,8,2000,2400,36.944,19.703,38.862,25.956,6.911,29.042,E,12.528
