AnimalID,Lat,Long
Kill_1610,-22.2007,28.92095
Kill_1611,-22.187183,28.901717
Kill_1612,-22.19035,28.921983
Kill_1613,-22.202833,28.900067
Kill_1614,-22.206467,28.937883
Kill_1615,-22.208067,28.938683
Kill_1616,-22.20805,28.938617
Kill_1617,-22.2073,28.938517
Kill_1618,-22.206583,28.927867
Kill_1619,-22.217083,28.9635
Kill_1620,-22.368121,29.081421
Kill_1621,-22.282351,29.062539
Kill_1622,-22.320868,29.076062
Kill_1623,-22.341884,29.109011
Kill_1624,-22.279655,29.057566
Kill_1625,-22.310376,29.077425
Kill_1626,-22.393166,29.078967
Kill_1627,-22.329142,29.131944
Kill_1628,-22.350759,29.072919
Kill_1629,-22.357749,29.106956
Kill_1630,-22.334357,29.121952
Kill_1631,-22.311686,29.146377
Kill_1632,-22.324329,29.184847
Kill_1633,-22.256571,29.079295
Kill_1634,-22.278796,29.060217
Kill_1635,-22.274772,29.109745
Kill_1636,-22.296545,29.10578
Kill_1637,-22.335079,29.1696
Kill_1638,-22.341654,29.191254
Kill_1639,-22.341083,29.190745
Kill_1640,-22.318368,29.118736
Kill_1641,-22.309102,29.075706
Kill_1642,-22.321387,29.110557
Kill_1643,-22.281356,29.051945
Kill_1644,-22.281421,29.054226
Kill_1645,-22.331126,29.088468
Kill_1646,-22.324996,29.172485
Kill_1647,-22.283805,29.096033
Kill_1648,-22.299304,29.108531
Kill_1649,-22.297707,29.107151
Kill_1650,-22.29767,29.107121
Kill_1651,-22.293191,29.107806
Kill_1652,-22.331425,29.077281
Kill_1653,-22.321279,29.075834
Kill_1654,-22.321547,29.075909
Kill_1655,-22.289235,29.073289
Kill_1656,-22.30895,29.113503
Kill_1657,-22.293001,29.076542
Kill_1658,-22.294663,29.07876
Kill_1659,-22.295439,29.076622
Kill_1660,-22.29514,29.076398
Kill_1661,-22.319043,29.057509
Kill_1662,-22.300146,29.065983
Kill_1663,-22.295679,29.082933
Kill_1664,-22.280481,29.059859
Kill_1665,-22.287211,29.076383
Kill_1666,-22.285846,29.078048
Kill_1667,-22.279696,29.057682
Kill_1668,-22.279681,29.056331
Kill_1669,-22.285386,29.050183
Kill_1670,-22.298696,29.117472
Kill_1671,-22.312978,29.083901
Kill_1672,-22.273079,29.013074
Kill_1673,-22.298116,29.118795
Kill_1674,-22.28905,29.070282
Kill_1675,-22.309314,29.07747
Kill_1676,-22.289345,29.078943
Kill_1677,-22.291821,29.074849
Kill_1678,-22.391612,29.079161
Kill_1679,-22.394316,29.079112
Kill_1680,-22.394342,29.079067
Kill_1681,-22.38044,29.084094
Kill_1682,-22.380489,29.084176
Kill_1683,-22.378479,29.096983
Kill_1684,-22.377104,29.103048
Kill_1685,-22.354771,29.091113
Kill_1686,-22.330288,29.091783
Kill_1687,-22.32687,29.084916
Kill_1688,-22.334094,29.099636
Kill_1689,-22.322819,29.14362
Kill_1690,-22.35449,29.208811
Kill_1691,-22.347652,29.201186
Kill_1692,-22.295579,29.096621
Kill_1693,-22.332831,29.086271
Kill_1694,-22.363855,29.082729
Kill_1695,-22.38467,29.079732
Kill_1696,-22.12028,29.141173
Kill_1697,-22.144821,29.069185
Kill_1698,-22.10234,29.061958
Kill_1699,-22.141386,29.03037
Kill_1700,-22.129132,29.05518
Kill_1701,-22.107495,29.105903
Kill_1702,-22.150963,29.036882
Kill_1703,-22.100253,29.088304
Kill_1704,-22.161358,29.084179
Kill_1705,-22.14138,29.083839
Kill_1706,-22.135772,29.073567
Kill_1707,-22.1353,29.075703
Kill_1708,-22.135256,29.075702
Kill_1709,-22.144856,29.069174
Kill_1710,-22.14489,29.069196
Kill_1711,-22.144857,29.069126
Kill_1712,-22.10492,29.057682
Kill_1713,-22.136346,29.120853
Kill_1714,-22.123062,29.067869
Kill_1715,-22.116497,29.113401
Kill_1716,-22.114918,29.117991
Kill_1717,-22.114853,29.119978
Kill_1718,-22.115035,29.120893
Kill_1719,-22.118034,29.053591
Kill_1720,-22.124064,29.054804
Kill_1721,-22.120905,29.06917
Kill_1722,-22.151751,29.090369
Kill_1723,-22.135318,29.120472
Kill_1724,-22.140587,29.11092
Kill_1725,-22.160414,29.111839
Kill_1726,-22.123825,29.055315
Kill_1727,-22.111381,29.060953
Kill_1728,-22.133672,29.120264
Kill_1729,-22.10234,29.061958
Kill_1730,-22.102164,29.062048
Kill_1731,-22.099476,29.090627
Kill_1732,-22.150712,29.094261
Kill_1733,-22.149233,29.107133
Kill_1734,-22.130088,29.102279
Kill_1735,-22.101281,29.130789
Kill_1736,-22.093365,29.120634
Kill_1737,-22.093029,29.103584
Kill_1738,-22.105032,29.057481
Kill_1739,-22.135884,29.053597
Kill_1740,-22.15715,29.059996
Kill_1741,-22.1312,29.066166
Kill_1742,-22.091592,29.051681
Kill_1743,-22.14131,29.030754
Kill_1744,-22.141366,29.030749
Kill_1745,-22.159084,29.056629
Kill_1746,-22.159352,29.056729
Kill_1747,-22.159332,29.056563
Kill_1748,-22.084381,29.04007
Kill_1749,-22.157071,29.060038
Kill_1750,-22.157166,29.059879
Kill_1751,-22.143691,29.119718
Kill_1752,-22.150343,29.091108
Kill_1753,-22.097433,29.066594
Kill_1754,-22.139211,29.02705
Kill_1755,-22.143473,29.026868
Kill_1756,-22.117873,29.116369
Kill_1757,-22.127003,29.05306
Kill_1758,-22.121935,29.058106
Kill_1759,-22.123669,29.109173
Kill_1760,-22.102943,29.057028
Kill_1761,-22.1213,29.023336
Kill_1762,-22.13364,29.029585
Kill_1763,-22.133807,29.084462
Kill_1764,-22.12776,29.112532
Kill_1765,-22.133382,29.105758
Kill_1766,-22.110633,29.055927
Kill_1767,-22.095398,29.076535
Kill_1768,-22.147502,29.117887
Kill_1769,-22.150969,29.036864
Kill_1770,-22.14362,29.106571
Kill_1771,-22.120637,29.031268
Kill_1772,-22.106877,29.108893
Kill_1773,-22.110567,29.083112
Kill_1774,-22.110324,29.023176
Kill_1775,-22.108228,29.026424
Kill_1776,-22.152586,29.106885
Kill_1777,-22.147944,29.09558
Kill_1778,-22.161316,29.084136
Kill_1779,-22.161374,29.084187
Kill_1780,-22.15729,29.08299
Kill_1781,-22.130088,29.085914
Kill_1782,-22.106802,29.108832
Kill_1783,-22.100855,29.059394
Kill_1784,-22.126094,29.077035
Kill_1785,-22.127232,29.075868
Kill_1786,-22.120784,29.099579
Kill_1787,-22.10201,29.059186
Kill_1788,-22.116745,29.034174
Kill_1789,-22.152682,29.100438
Kill_1790,-22.125602,29.072687
Kill_1791,-22.102087,29.059199
Kill_1792,-22.15854,29.094971
Kill_1793,-22.157264,29.08477
Kill_1794,-22.128988,29.030636
Kill_1795,-22.117868,29.037855
Kill_1796,-22.110962,29.086931
Kill_1797,-22.107941,29.094199
Kill_1798,-22.126117,29.098258
Kill_1799,-22.130219,29.099248
Kill_1800,-22.123194,29.069342
Kill_1801,-22.12594,29.069295
Kill_1802,-22.106586,29.04342
Kill_1803,-22.102128,29.074128
Kill_1804,-22.108679,29.093111
Kill_1805,-22.100192,29.063625
Kill_1806,-22.115094,29.074332
Kill_1807,-22.14677,29.075328
Kill_1808,-21.979095,29.109038
Kill_1809,-22.042514,29.080596
Kill_1810,-22.141757,29.101095
Kill_1811,-22.149336,29.096324
Kill_1812,-22.156117,29.087784
Kill_1813,-22.144779,29.092968
Kill_1814,-22.156517,29.086981
Kill_1815,-22.15931,29.069084
Kill_1816,-22.179719,29.078189
Kill_1817,-22.208454,29.056009
Kill_1818,-22.365456,28.923675
Kill_1819,-22.264731,28.814917
Kill_1820,-22.143536,29.083676
Kill_1821,-22.092988,29.073184
Kill_1822,-22.086698,29.07506
Kill_1823,-22.126721,29.064086
Kill_1824,-22.124846,29.041838
Kill_1825,-22.128943,29.090711
Kill_1826,-22.126033,29.089205
Kill_1827,-22.149196,29.078011
Kill_1828,-22.13658,29.112414
Kill_1829,-22.134607,29.119908
Kill_1830,-22.130416,29.103218
Kill_1831,-22.122952,29.054626
Kill_1832,-22.125615,29.065393
Kill_1833,-22.147015,29.067329
Kill_1834,-22.14022,29.120531
Kill_1835,-22.133385,29.073881
Kill_1836,-22.119652,29.042611
Kill_1837,-22.127944,29.050831
Kill_1838,-22.184343,29.065945
Kill_1839,-22.165057,29.066342
Kill_1840,-22.157266,29.044409
Kill_1841,-22.111615,29.096899
Kill_1842,-22.139237,29.086739
Kill_1843,-22.118104,29.056315
Kill_1844,-22.100202,29.063617
Kill_1845,-22.103363,29.065994
Kill_1846,-22.114972,29.074204
Kill_1847,-22.201308,29.052736
Kill_1848,-22.183891,29.055884
Kill_1849,-22.188458,29.056985
Kill_1850,-22.195218,29.062071
Kill_1851,-22.20687,29.069758
Kill_1852,-22.193951,29.063671
Kill_1853,-22.188496,29.06111
Kill_1854,-22.18947,29.052948
Kill_1855,-22.197385,29.054025
Kill_1856,-22.196415,29.051323
Kill_1857,-22.148005,29.077098
Kill_1858,-22.14823,29.077014
Kill_1859,-22.14779,29.075528
Kill_1860,-22.170612,29.059522
Kill_1861,-22.191201,29.048239
Kill_1862,-22.203265,29.113215
Kill_1863,-22.16607,29.0667
Kill_1864,-22.166794,29.042813
Kill_1865,-22.146037,29.041529
Kill_1866,-22.142641,29.042788
Kill_1867,-22.140276,29.052213
Kill_1868,-22.111331,29.068121
Kill_1869,-22.091307,29.106652
Kill_1870,-22.085877,29.090552
Kill_1871,-21.997898,29.10196
Kill_1872,-21.981021,29.107631
Kill_1873,-21.9782,29.105681
Kill_1874,-21.971959,29.123304
Kill_1875,-21.969395,29.126979
Kill_1876,-21.963334,29.130802
Kill_1877,-21.940753,29.137551
Kill_1878,-21.91882,29.121783
Kill_1879,-22.072009,29.068236
Kill_1880,-22.090064,29.040693
Kill_1881,-22.088072,29.088673
Kill_1882,-22.09893,29.103924
Kill_1883,-22.120909,29.063705
Kill_1884,-22.143515,29.102941
Kill_1885,-22.162164,29.073176
Kill_1886,-22.175599,29.087621
Kill_1887,-22.154364,29.051445
Kill_1888,-22.146415,29.11786
Kill_1889,-22.141363,29.107962
Kill_1890,-22.139496,29.110242
Kill_1891,-22.139366,29.109873
Kill_1892,-22.130878,29.117968
Kill_1893,-22.070655,29.12334
Kill_1894,-22.038168,29.086693
Kill_1895,-22.042188,29.099487
Kill_1896,-21.96516,29.199434
Kill_1897,-22.078285,29.11966
Kill_1898,-22.103133,29.119533
Kill_1899,-22.152455,29.125656
Kill_1900,-22.154504,29.123782
Kill_1901,-22.14175,29.101008
Kill_1902,-22.14111,29.103331
Kill_1903,-22.117878,29.059556
Kill_1904,-22.109027,29.066431
Kill_1905,-22.166584,29.065792
Kill_1906,-22.149019,29.096052
Kill_1907,-22.136312,29.076678
Kill_1908,-22.135845,29.076075
Kill_1909,-22.116107,29.084762
Kill_1910,-22.158356,29.07146
Kill_1911,-22.14781,29.064422
Kill_1912,-22.137199,29.047941
Kill_1913,-22.156117,29.087784
Kill_1914,-22.156142,29.087283
Kill_1915,-22.150714,29.106292
Kill_1916,-22.107771,29.063712
Kill_1917,-22.10745,29.063897
Kill_1918,-22.171568,29.087565
Kill_1919,-22.110507,29.126463
Kill_1920,-22.109999,29.075512
Kill_1921,-22.104141,29.055087
Kill_1922,-22.146467,29.119459
Kill_1923,-22.143076,29.111873
Kill_1924,-22.153431,29.101652
Kill_1925,-22.154012,29.118747
Kill_1926,-22.142307,29.086269
Kill_1927,-22.144403,29.103518
Kill_1928,-22.149007,29.114964
Kill_1929,-22.149157,29.113267
Kill_1930,-22.114969,29.09225
Kill_1931,-22.138891,29.083045
Kill_1932,-22.14291,29.084098
Kill_1933,-22.145002,29.084331
Kill_1934,-22.16001,29.072103
Kill_1935,-22.164341,29.077841
Kill_1936,-22.144746,29.093003
Kill_1937,-22.144849,29.09291
Kill_1938,-22.140494,29.068672
Kill_1939,-22.132661,29.071937
Kill_1940,-22.132459,29.071616
Kill_1941,-22.130221,29.06455
Kill_1942,-22.139769,29.066794
Kill_1943,-22.105025,29.057931
Kill_1944,-22.121356,29.051251
Kill_1945,-22.146306,29.054535
Kill_1946,-22.158371,29.065288
Kill_1947,-22.112702,29.05595
Kill_1948,-22.126998,29.054777
Kill_1949,-22.131512,29.055739
Kill_1950,-22.156517,29.086981
Kill_1951,-22.156152,29.087506
Kill_1952,-22.12836,29.075191
Kill_1953,-22.159307,29.069135
Kill_1954,-22.159328,29.069011
Kill_1955,-22.152515,29.06182
Kill_1956,-22.15188,29.060789
Kill_1957,-22.143439,29.062979
Kill_1958,-22.129578,29.063007
Kill_1959,-22.112503,29.055187
Kill_1960,-22.112641,29.064583
Kill_1961,-22.10693,29.057242
Kill_1962,-22.145589,29.062427
Kill_1963,-22.179637,29.079003
Kill_1964,-22.207314,29.054537
Kill_1965,-22.266289,28.902861
Kill_1966,-22.356129,28.937508
Kill_1967,-22.412225,28.869758
Kill_1968,-22.251164,28.889207
Kill_1969,-22.264774,28.815004
Kill_1970,-22.288857,28.907625
Kill_1971,-22.208469,28.937914
Kill_1972,-22.175356,28.993703
Kill_1973,-22.164676,28.998232
Kill_1974,-22.186099,29.057812
Kill_1975,-22.207104,29.073328
Kill_1976,-22.134392,29.105411
Kill_1977,-22.143546,29.08361
Kill_1978,-22.191238,29.103478
Kill_1979,-22.208557,29.094256
Kill_1980,-22.202008,29.075707
Kill_1981,-22.194033,29.062452
Kill_1982,-22.158314,29.058822
Kill_1983,-22.183017,29.052205
Kill_1984,-22.15623,29.091608
Kill_1985,-22.130941,29.08984
Kill_1986,-22.096091,29.107101
Kill_1987,-22.091967,29.09716
Kill_1988,-22.087329,29.126666
Kill_1989,-22.092336,29.135037
Kill_1990,-22.088867,29.122468
Kill_1991,-22.093667,29.138235
Kill_1992,-22.088015,29.106864
Kill_1993,-22.080555,29.10595
Kill_1994,-22.100968,29.10346
Kill_1995,-22.084799,29.120975
Kill_1996,-22.075279,29.089349
Kill_1997,-22.110156,29.065413
Kill_1998,-22.084836,29.138396
Kill_1999,-22.095149,29.137924
Kill_2000,-22.079665,29.116768
Kill_2001,-22.086493,29.103157
Kill_2002,-22.106523,29.120585
Kill_2003,-22.087659,29.134861
Kill_2004,-22.10747,29.105926
Kill_2005,-22.085384,29.116292
Kill_2006,-22.101362,29.112695
Kill_2007,-22.105164,29.131565
Kill_2008,-22.097519,29.135002
Kill_2009,-22.089908,29.090212
Kill_2010,-22.111672,29.121331
Kill_2011,-22.109314,29.137394
Kill_2012,-22.088601,29.089486
Kill_2013,-22.102382,29.099466
Kill_2014,-22.091203,29.089936
Kill_2015,-22.109158,29.132917
Kill_2016,-22.084031,29.07547
Kill_2017,-22.106632,29.141119
Kill_2018,-22.069288,29.102457
Kill_2019,-22.069354,29.063215
Kill_2020,-22.07987,29.12371
Kill_2021,-22.079543,29.114017
Kill_2022,-22.098036,29.137884
Kill_2023,-22.096112,29.107104
Kill_2024,-22.085406,29.121995
Kill_2025,-22.081219,29.126452
Kill_2026,-22.076928,29.122483
Kill_2027,-22.091978,29.097086
Kill_2028,-22.107635,29.077305
Kill_2029,-22.105807,29.111258
Kill_2030,-22.104678,29.122679
Kill_2031,-22.066475,29.094469
Kill_2032,-22.095666,29.110914
Kill_2033,-22.107397,29.140667
Kill_2034,-22.085056,29.135238
Kill_2035,-22.087789,29.142237
Kill_2036,-22.104563,29.126593
Kill_2037,-22.080834,29.136792
Kill_2038,-22.088997,29.122398
Kill_2039,-22.088084,29.122472
Kill_2040,-22.107114,29.116793
Kill_2041,-22.106231,29.109083
Kill_2042,-22.093969,29.130118
Kill_2043,-22.094588,29.124592
Kill_2044,-22.082951,29.13964
Kill_2045,-22.083402,29.144655
Kill_2046,-22.092521,29.134677
Kill_2047,-22.092618,29.134693
Kill_2048,-22.092627,29.134777
Kill_2049,-22.092618,29.13475
Kill_2050,-22.096535,29.138305
Kill_2051,-22.089628,29.081906
Kill_2052,-22.106025,29.121085
Kill_2053,-22.092957,29.118329
Kill_2054,-22.094908,29.107411
Kill_2055,-22.116946,29.127673
Kill_2056,-22.090856,29.123465
Kill_2057,-22.086847,29.12324
Kill_2058,-22.088913,29.122484
Kill_2059,-22.105726,29.118017
Kill_2060,-22.081346,29.092097
Kill_2061,-22.09369,29.138247
Kill_2062,-22.094967,29.137942
Kill_2063,-22.093648,29.138223
Kill_2064,-22.093712,29.138304
Kill_2065,-22.094603,29.131705
Kill_2066,-22.102506,29.09953
Kill_2067,-22.07938,29.114047
Kill_2068,-22.100755,29.137258
Kill_2069,-22.083834,29.120446
Kill_2070,-22.088386,29.106491
Kill_2071,-22.114013,29.139206
Kill_2072,-22.121307,29.144122
Kill_2073,-22.08054,29.105992
Kill_2074,-22.080982,29.106016
Kill_2075,-22.081419,29.106079
Kill_2076,-22.080565,29.105956
Kill_2077,-22.100234,29.048325
Kill_2078,-22.101962,29.060632
Kill_2079,-22.099918,29.092146
Kill_2080,-22.101609,29.105079
Kill_2081,-22.084466,29.139028
Kill_2082,-22.103084,29.131258
Kill_2083,-22.097518,29.13503
Kill_2084,-22.101011,29.103489
Kill_2085,-22.100973,29.103534
Kill_2086,-22.101706,29.105121
Kill_2087,-22.103938,29.135171
Kill_2088,-22.099107,29.093864
Kill_2089,-22.087305,29.135603
Kill_2090,-22.119604,29.135411
Kill_2091,-22.091604,29.096585
Kill_2092,-22.093329,29.103282
Kill_2093,-22.102194,29.106535
Kill_2094,-22.084302,29.120306
Kill_2095,-22.096954,29.12919
Kill_2096,-22.104703,29.127241
Kill_2097,-22.108627,29.120303
Kill_2098,-22.104248,29.141348
Kill_2099,-22.077021,29.129887
Kill_2100,-22.116548,29.137909
Kill_2101,-22.0911,29.090364
Kill_2102,-22.096384,29.084931
Kill_2103,-22.10312,29.10538
Kill_2104,-22.115171,29.101671
Kill_2105,-22.111862,29.120026
Kill_2106,-22.08193,29.084722
Kill_2107,-22.068158,29.093258
Kill_2108,-22.084383,29.141157
Kill_2109,-22.087851,29.136053
Kill_2110,-22.105456,29.141394
Kill_2111,-22.11422,29.129903
Kill_2112,-22.084306,29.076023
Kill_2113,-22.073105,29.077788
Kill_2114,-22.075482,29.089471
Kill_2115,-22.090175,29.123084
Kill_2116,-22.110101,29.064879
Kill_2117,-22.099565,29.131306
Kill_2118,-22.069594,29.092
Kill_2119,-22.11244,29.091295
Kill_2120,-22.087651,29.134848
Kill_2121,-22.084412,29.138868
Kill_2122,-22.09542,29.137928
Kill_2123,-22.097371,29.103939
Kill_2124,-22.112257,29.109461
Kill_2125,-22.115991,29.126336
Kill_2126,-22.087229,29.086836
Kill_2127,-22.095141,29.137924
Kill_2128,-22.099855,29.069403
Kill_2129,-22.093266,29.153224
Kill_2130,-22.093303,29.100205
Kill_2131,-22.093394,29.114026
Kill_2132,-22.079665,29.116768
Kill_2133,-22.079761,29.116875
Kill_2134,-22.065131,29.095753
Kill_2135,-22.10885,29.139425
Kill_2136,-22.085464,29.151394
Kill_2137,-22.074514,29.119245
Kill_2138,-22.074078,29.118965
Kill_2139,-22.102155,29.146422
Kill_2140,-22.116296,29.115431
Kill_2141,-22.093598,29.141933
Kill_2142,-22.088835,29.08425
Kill_2143,-22.087635,29.13486
Kill_2144,-22.06511,29.119545
Kill_2145,-22.083939,29.087958
Kill_2146,-22.076712,29.123397
Kill_2147,-22.074612,29.12991
Kill_2148,-22.078543,29.132112
Kill_2149,-22.094457,29.090796
Kill_2150,-22.105727,29.086707
Kill_2151,-22.105669,29.086729
Kill_2152,-22.101537,29.105366
Kill_2153,-22.102329,29.146331
Kill_2154,-22.108032,29.10592
Kill_2155,-22.104953,29.111611
Kill_2156,-22.10724,29.120548
Kill_2157,-22.069657,29.092003
Kill_2158,-22.114269,29.115918
Kill_2159,-22.067129,29.135013
Kill_2160,-22.116403,29.172167
Kill_2161,-22.093849,29.146799
Kill_2162,-22.090767,29.133958
Kill_2163,-22.069655,29.091984
Kill_2164,-22.099374,29.121964
Kill_2165,-22.100223,29.086763
Kill_2166,-22.082611,29.087415
Kill_2167,-22.100419,29.106497
Kill_2168,-22.10048,29.106503
Kill_2169,-22.066843,29.126548
Kill_2170,-22.062958,29.111316
Kill_2171,-22.098165,29.075407
Kill_2172,-22.061276,29.11182
Kill_2173,-22.101375,29.112684
Kill_2174,-22.102,29.158072
Kill_2175,-22.061665,29.110209
Kill_2176,-22.074927,29.099705
Kill_2177,-22.113641,29.114712
Kill_2178,-22.083174,29.095402
Kill_2179,-22.080086,29.093982
Kill_2180,-22.077705,29.092903
Kill_2181,-22.096933,29.153316
Kill_2182,-22.106502,29.147312
Kill_2183,-22.110083,29.145048
Kill_2184,-22.063993,29.097165
Kill_2185,-22.085449,29.120725
Kill_2186,-22.084939,29.120438
Kill_2187,-22.085475,29.120541
Kill_2188,-22.10864,29.106531
Kill_2189,-22.10737,29.119435
Kill_2190,-22.119158,29.129741
Kill_2191,-22.116277,29.145498
Kill_2192,-22.115128,29.148813
Kill_2193,-22.103353,29.090655
Kill_2194,-22.097849,29.151943
Kill_2195,-22.086403,29.117746
Kill_2196,-22.097346,29.13531
Kill_2197,-22.097198,29.13598
Kill_2198,-22.098121,29.1345
Kill_2199,-22.091186,29.073406
Kill_2200,-22.080693,29.076661
Kill_2201,-22.08985,29.090125
Kill_2202,-22.089832,29.090048
Kill_2203,-22.110754,29.10901
Kill_2204,-22.110761,29.10901
Kill_2205,-22.09055,29.146518
Kill_2206,-22.06302,29.080865
Kill_2207,-22.111583,29.12135
Kill_2208,-22.11154,29.121541
Kill_2209,-22.074544,29.122798
Kill_2210,-22.078121,29.120881
Kill_2211,-22.08112,29.052932
Kill_2212,-22.104943,29.138352
Kill_2213,-22.073317,29.11688
Kill_2214,-22.116124,29.114578
Kill_2215,-22.115104,29.109249
Kill_2216,-22.103066,29.075102
Kill_2217,-22.059478,29.119093
Kill_2218,-22.093932,29.147845
Kill_2219,-22.092874,29.095874
Kill_2220,-22.109189,29.14485
Kill_2221,-22.099203,29.09032
Kill_2222,-22.101516,29.086863
Kill_2223,-22.105067,29.084492
Kill_2224,-22.106786,29.112881
Kill_2225,-22.095362,29.120995
Kill_2226,-22.097771,29.092716
Kill_2227,-22.11171,29.13318
Kill_2228,-22.109354,29.137302
Kill_2229,-22.093952,29.131571
Kill_2230,-22.073643,29.117687
Kill_2231,-22.071867,29.104963
Kill_2232,-22.078892,29.095856
Kill_2233,-22.088735,29.08923
Kill_2234,-22.086062,29.073581
Kill_2235,-22.104875,29.079876
Kill_2236,-22.115812,29.141367
Kill_2237,-22.097368,29.138462
Kill_2238,-22.092067,29.062277
Kill_2239,-22.117803,29.114256
Kill_2240,-22.069437,29.131914
Kill_2241,-22.062758,29.122311
Kill_2242,-22.067114,29.084683
Kill_2243,-22.112478,29.120373
Kill_2244,-22.099128,29.120976
Kill_2245,-22.083871,29.139273
Kill_2246,-22.083556,29.138936
Kill_2247,-22.069438,29.131905
Kill_2248,-22.11212,29.099774
Kill_2249,-22.110685,29.093772
Kill_2250,-22.053854,29.100054
Kill_2251,-22.104863,29.070773
Kill_2252,-22.103545,29.080787
Kill_2253,-22.103537,29.08078
Kill_2254,-22.088296,29.086831
Kill_2255,-22.087988,29.087234
Kill_2256,-22.076625,29.070336
Kill_2257,-22.066993,29.076222
Kill_2258,-22.111655,29.107939
Kill_2259,-22.081388,29.119095
Kill_2260,-22.058691,29.086593
Kill_2261,-22.083359,29.144657
Kill_2262,-22.097954,29.138251
Kill_2263,-22.087855,29.134724
Kill_2264,-22.060139,29.098537
Kill_2265,-22.080089,29.102348
Kill_2266,-22.078647,29.111133
Kill_2267,-22.10187,29.106458
Kill_2268,-22.093925,29.131203
Kill_2269,-22.093888,29.145861
Kill_2270,-22.06826,29.100678
Kill_2271,-22.054751,29.102039
Kill_2272,-22.10217,29.070721
Kill_2273,-22.099053,29.121145
Kill_2274,-22.083636,29.139024
Kill_2275,-22.085995,29.084809
Kill_2276,-22.08724,29.114444
Kill_2277,-22.06999,29.081908
Kill_2278,-22.102611,29.099165
Kill_2279,-22.102383,29.099427
Kill_2280,-22.095044,29.066642
Kill_2281,-22.060174,29.098728
Kill_2282,-22.084488,29.138482
Kill_2283,-22.069146,29.119365
Kill_2284,-22.100147,29.105631
Kill_2285,-22.110211,29.13548
Kill_2286,-22.107044,29.133314
Kill_2287,-22.109008,29.13335
Kill_2288,-22.10903,29.133345
Kill_2289,-22.10914,29.132919
Kill_2290,-22.0677,29.097191
Kill_2291,-22.069412,29.135178
Kill_2292,-22.078053,29.092141
Kill_2293,-22.061389,29.110007
Kill_2294,-22.082794,29.142222
Kill_2295,-22.114587,29.120811
Kill_2296,-22.086482,29.136672
Kill_2297,-22.06993,29.135606
Kill_2298,-22.088965,29.138964
Kill_2299,-22.084196,29.075515
Kill_2300,-22.077306,29.081268
Kill_2301,-22.092993,29.15817
Kill_2302,-22.1,29.078842
Kill_2303,-22.065828,29.089715
Kill_2304,-22.095517,29.111646
Kill_2305,-22.106848,29.141145
Kill_2306,-22.106392,29.14146
Kill_2307,-22.100978,29.103433
Kill_2308,-22.062974,29.083404
Kill_2309,-22.066579,29.075446
Kill_2310,-22.103879,29.120915
Kill_2311,-22.069779,29.118546
Kill_2312,-22.078962,29.085486
Kill_2313,-22.109241,29.105801
Kill_2314,-22.099204,29.117548
Kill_2315,-22.093131,29.068671
Kill_2316,-22.101554,29.104083
Kill_2317,-22.109436,29.138658
Kill_2318,-22.092977,29.132581
Kill_2319,-22.076421,29.077078
Kill_2320,-22.076406,29.077114
Kill_2321,-22.091406,29.113236
Kill_2322,-22.08949,29.114935
Kill_2323,-22.092315,29.098668
Kill_2324,-22.075955,29.075236
Kill_2325,-22.057837,29.088697
Kill_2326,-22.059283,29.087985
Kill_2327,-22.05876,29.088592
Kill_2328,-22.114099,29.128268
Kill_2329,-22.091805,29.067822
Kill_2330,-22.086661,29.075111
Kill_2331,-22.086713,29.077583
Kill_2332,-22.083172,29.092347
Kill_2333,-22.105804,29.147896
Kill_2334,-22.065195,29.134702
Kill_2335,-22.068321,29.092722
Kill_2336,-22.070173,29.085692
Kill_2337,-22.070228,29.085694
Kill_2338,-22.060809,29.073231
Kill_2339,-22.097913,29.070996
Kill_2340,-22.060844,29.114826
Kill_2341,-22.08038,29.068305
Kill_2342,-22.091196,29.090219
Kill_2343,-22.091206,29.09021
Kill_2344,-22.080403,29.148664
Kill_2345,-22.073405,29.136828
Kill_2346,-22.05683,29.113926
Kill_2347,-22.059574,29.068593
Kill_2348,-22.060337,29.070306
Kill_2349,-22.101787,29.073546
Kill_2350,-22.060144,29.078469
Kill_2351,-22.060158,29.078435
Kill_2352,-22.083391,29.134937
Kill_2353,-22.083411,29.134927
Kill_2354,-22.084968,29.115338
Kill_2355,-22.069332,29.102449
Kill_2356,-22.068118,29.100071
Kill_2357,-22.090946,29.079621
Kill_2358,-22.08889,29.154252
Kill_2359,-22.134643,29.031155
Kill_2360,-22.121757,29.044781
Kill_2361,-22.109219,29.057161
Kill_2362,-22.127258,29.051099
Kill_2363,-22.191869,28.960612
Kill_2364,-22.194993,28.960816
Kill_2365,-22.149043,29.056303
Kill_2366,-22.126977,29.053148
Kill_2367,-22.161569,29.042632
Kill_2368,-22.153034,29.249548
Kill_2369,-22.083822,29.206656
Kill_2370,-22.058812,29.168256
Kill_2371,-22.110069,29.096304
Kill_2372,-22.076173,29.122336
Kill_2373,-22.069301,29.171185
Kill_2374,-22.152127,29.231054
Kill_2375,-22.122675,29.209491
Kill_2376,-22.092399,29.194955
Kill_2377,-22.155902,29.224774
Kill_2378,-22.134104,29.201226
Kill_2379,-22.111381,29.210017
Kill_2380,-22.147303,29.165786
Kill_2381,-22.107377,29.211939
Kill_2382,-22.133924,29.20513
Kill_2383,-22.10446,29.174441
Kill_2384,-22.11693,29.178937
Kill_2385,-22.12886,29.049044
Kill_2386,-22.117682,29.062396
